Maakond,Aasta,Hoone liik,Tekkepõhjus,Kuu,Hoonetulekahjud
Harju maakond,2019,Mitteeluhooned,Kindlaks tegemata põhjus,6,2
Harju maakond,2019,Eluhooned,Suitsetamisel,6,4
Harju maakond,2019,Mitteeluhooned,Tuletöödel,6,4
Harju maakond,2019,Mitteeluhooned,Rike elektripaigaldises,6,1
Harju maakond,2019,Mitteeluhooned,Laste mängimine lahtise tulega,6,2
Harju maakond,2019,Mitteeluhooned,"Pikselöök, keravälk",6,1
Harju maakond,2019,Eluhooned,Seadme või süsteemi vale paigaldus,6,1
Harju maakond,2019,Eluhooned,Isesüttivate ainete ja materjalide hoidmisel,6,1
Harju maakond,2019,Mitteeluhooned,Konstruktsioonipuudus,6,1
Harju maakond,2019,Eluhooned,Kuritahtlik,6,1
Harju maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,6,8
Harju maakond,2019,Eluhooned,Lahtise tule kasutamisel,6,6
Harju maakond,2019,Eluhooned,Toiduvalmistamisel (kõrbemine),6,1
Harju maakond,2019,Eluhooned,Rike elektripaigaldises,6,1
Harju maakond,2019,Eluhooned,Kindlaks tegemata põhjus,6,3
Harju maakond,2019,Eluhooned,Rike elektriseadmes,6,4
Võru maakond,2019,Eluhooned,Toiduvalmistamisel (kõrbemine),7,1
Võru maakond,2019,Eluhooned,Rike elektripaigaldises,7,1
Võru maakond,2019,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,7,1
Valga maakond,2019,Eluhooned,Laste mängimine lahtise tulega,7,1
Valga maakond,2019,Mitteeluhooned,Rike kütteseadmes,7,1
Valga maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,7,2
Tartu maakond,2019,Mitteeluhooned,Kuritahtlik,7,1
Tartu maakond,2019,Mitteeluhooned,Rike elektriseadmes,7,1
Tartu maakond,2019,Eluhooned,Kuritahtlik,7,1
Tartu maakond,2019,Eluhooned,Suitsetamisel,7,2
Tartu maakond,2019,Mitteeluhooned,Suitsetamisel,7,1
Tartu maakond,2019,Mitteeluhooned,Rike elektripaigaldises,7,1
Saare maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,7,1
Saare maakond,2019,Eluhooned,Lahtise tule kasutamisel,7,1
Rapla maakond,2019,Eluhooned,Rike elektriseadmes,7,1
Rapla maakond,2019,Eluhooned,Kütteseadmete kasutamisel,7,1
Pärnu maakond,2019,Eluhooned,Suitsetamisel,7,1
Põlva maakond,2019,Mitteeluhooned,Rike kütteseadmes,7,1
Põlva maakond,2019,Mitteeluhooned,Elektriseadmete kasutamisel,7,1
Põlva maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,7,1
Lääne-Viru maakond,2019,Eluhooned,Rike elektriseadmes,7,1
Lääne-Viru maakond,2019,Mitteeluhooned,Kindlaks tegemata põhjus,7,1
Lääne-Viru maakond,2019,Mitteeluhooned,Rike elektriseadmes,7,1
Lääne-Viru maakond,2019,Eluhooned,Kuritahtlik,7,1
Lääne-Viru maakond,2019,Eluhooned,Suitsetamisel,7,1
Lääne maakond,2019,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,7,1
Järva maakond,2019,Eluhooned,Suitsetamisel,7,1
Järva maakond,2019,Eluhooned,Lahtise tule kasutamisel,7,1
Järva maakond,2019,Mitteeluhooned,Tuletöödel,7,1
Jõgeva maakond,2019,Mitteeluhooned,Rike elektripaigaldises,7,1
Jõgeva maakond,2019,Eluhooned,Rike elektripaigaldises,7,1
Jõgeva maakond,2019,Mitteeluhooned,Laste mängimine lahtise tulega,7,1
Ida-Viru maakond,2019,Mitteeluhooned,Tuletöödel,7,1
Ida-Viru maakond,2019,Mitteeluhooned,Kuritahtlik,7,3
Ida-Viru maakond,2019,Eluhooned,Kütteseadmete kasutamisel,7,1
Ida-Viru maakond,2019,Eluhooned,Elektriseadmete kasutamisel,7,2
Ida-Viru maakond,2019,Eluhooned,"Tahma süttimine suitsulõõris - tahmapõleng, tekkis kahju",7,1
Ida-Viru maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,7,2
Ida-Viru maakond,2019,Eluhooned,Toiduvalmistamisel (kõrbemine),7,1
Ida-Viru maakond,2019,Eluhooned,Rike elektripaigaldises,7,1
Ida-Viru maakond,2019,Eluhooned,Tahma süttimine suitsulõõris - tahmapõleng korstnas,7,1
Harju maakond,2019,Eluhooned,Suitsetamisel,7,5
Harju maakond,2019,Mitteeluhooned,Kindlaks tegemata põhjus,7,1
Harju maakond,2019,Mitteeluhooned,Kuritahtlik,7,5
Harju maakond,2019,Mitteeluhooned,Suitsetamisel,7,1
Harju maakond,2019,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,7,2
Harju maakond,2019,Mitteeluhooned,Tuletöödel,7,1
Harju maakond,2019,Eluhooned,Elektriseadmete kasutamisel,7,1
Harju maakond,2019,Eluhooned,Lahtise tule kasutamisel,7,2
Harju maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,7,3
Harju maakond,2019,Mitteeluhooned,Toiduvalmistamisel (kõrbemine),7,1
Harju maakond,2019,Eluhooned,Toiduvalmistamisel (kõrbemine),7,1
Harju maakond,2019,Eluhooned,Kuritahtlik,7,1
Võru maakond,2019,Mitteeluhooned,Kindlaks tegemata põhjus,8,1
Võru maakond,2019,Eluhooned,Tuletöödel,8,1
Võru maakond,2019,Mitteeluhooned,Mootorsõiduki elektri- ja toitesüsteemi rike,8,1
Viljandi maakond,2019,Eluhooned,Rike elektriseadmes,8,1
Viljandi maakond,2019,Mitteeluhooned,Rike elektriseadmes,8,1
Viljandi maakond,2019,Mitteeluhooned,Rike elektripaigaldises,8,1
Viljandi maakond,2019,Eluhooned,Lahtise tule kasutamisel,8,1
Valga maakond,2019,Eluhooned,Kütteseadmete kasutamisel,8,1
Valga maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,8,1
Tartu maakond,2019,Eluhooned,Elektriseadmete kasutamisel,8,1
Tartu maakond,2019,Eluhooned,Rike elektriseadmes,8,1
Tartu maakond,2019,Mitteeluhooned,Tehnilise seadme rike,8,1
Tartu maakond,2019,Mitteeluhooned,Rike elektripaigaldises,8,1
Tartu maakond,2019,Eluhooned,Konstruktsioonipuudus,8,1
Tartu maakond,2019,Eluhooned,Rike elektripaigaldises,8,1
Tartu maakond,2019,Eluhooned,Lahtise tule kasutamisel,8,1
Tartu maakond,2019,Eluhooned,Loodusnähtused,8,1
Tartu maakond,2019,Mitteeluhooned,Rike kütteseadmes,8,1
!Sisestamata!,2019,!Sisestamata!,!Sisestamata!,8,1
Saare maakond,2019,Eluhooned,Kuritahtlik,8,1
Rapla maakond,2019,Eluhooned,"Pikselöök, keravälk",8,1
Rapla maakond,2019,Eluhooned,Kütteseadmete kasutamisel,8,1
Pärnu maakond,2019,Eluhooned,Lahtise tule kasutamisel,8,1
Pärnu maakond,2019,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,8,1
Pärnu maakond,2019,Mitteeluhooned,"Pikselöök, keravälk",8,1
Pärnu maakond,2019,Eluhooned,Suitsetamisel,8,1
Pärnu maakond,2019,Mitteeluhooned,Kuritahtlik,8,1
Pärnu maakond,2019,Eluhooned,Seadme või süsteemi vale paigaldus,8,1
Põlva maakond,2019,Eluhooned,Rike elektriseadmes,8,1
Lääne-Viru maakond,2019,Eluhooned,Lahtise tule kasutamisel,8,1
Lääne-Viru maakond,2019,Mitteeluhooned,Rike kütteseadmes,8,2
Lääne-Viru maakond,2019,Mitteeluhooned,Tehnilise seadme rike,8,1
Lääne-Viru maakond,2019,Eluhooned,Kütteseadmete kasutamisel,8,1
Lääne-Viru maakond,2019,Eluhooned,Rike elektripaigaldises,8,1
Lääne-Viru maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,8,1
Lääne maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,8,2
Järva maakond,2019,Eluhooned,Seadme või süsteemi vale paigaldus,8,1
Järva maakond,2019,Mitteeluhooned,Mootorsõiduki elektri- ja toitesüsteemi rike,8,1
Järva maakond,2019,Mitteeluhooned,Tuletöödel,8,1
Järva maakond,2019,Eluhooned,Lahtise tule kasutamisel,8,2
Jõgeva maakond,2019,Mitteeluhooned,Rike kütteseadmes,8,1
Jõgeva maakond,2019,Eluhooned,Rike elektriseadmes,8,1
Ida-Viru maakond,2019,Eluhooned,Konstruktsioonipuudus,8,1
Ida-Viru maakond,2019,Eluhooned,Laste mängimine lahtise tulega,8,1
Ida-Viru maakond,2019,Eluhooned,Kuritahtlik,8,1
Ida-Viru maakond,2019,Eluhooned,Kütteseadmete kasutamisel,8,1
Ida-Viru maakond,2019,Eluhooned,Rike elektripaigaldises,8,1
Ida-Viru maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,8,3
Ida-Viru maakond,2019,Mitteeluhooned,Kuritahtlik,8,4
Ida-Viru maakond,2019,Eluhooned,Rike kütteseadmes,8,1
Ida-Viru maakond,2019,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,8,1
Ida-Viru maakond,2019,Mitteeluhooned,Elektriseadmete kasutamisel,8,1
Ida-Viru maakond,2019,Eluhooned,Toiduvalmistamisel (kõrbemine),8,1
Ida-Viru maakond,2019,Eluhooned,Suitsetamisel,8,1
Ida-Viru maakond,2019,Mitteeluhooned,Rike elektripaigaldises,8,1
Ida-Viru maakond,2019,Eluhooned,Lahtise tule kasutamisel,8,7
Harju maakond,2019,Mitteeluhooned,Rike elektripaigaldises,8,2
Harju maakond,2019,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,8,1
Harju maakond,2019,Eluhooned,Konstruktsioonipuudus,8,1
Harju maakond,2019,Mitteeluhooned,Tuletöödel,8,1
Harju maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,8,2
Harju maakond,2019,Eluhooned,Toiduvalmistamisel (kõrbemine),8,2
Harju maakond,2019,Mitteeluhooned,Kuritahtlik,8,2
Harju maakond,2019,Eluhooned,Seadme või süsteemi vale paigaldus,8,1
Harju maakond,2019,Eluhooned,Tuletöödel,8,2
Harju maakond,2019,Eluhooned,Rike elektripaigaldises,8,1
Harju maakond,2019,Eluhooned,Lahtise tule kasutamisel,8,3
Harju maakond,2019,Mitteeluhooned,Kindlaks tegemata põhjus,8,1
Harju maakond,2019,Eluhooned,Rike elektriseadmes,8,2
Harju maakond,2019,Eluhooned,Elektriseadmete kasutamisel,8,3
Võru maakond,2019,Mitteeluhooned,Rike elektripaigaldises,9,1
Võru maakond,2019,Mitteeluhooned,Rike kütteseadmes,9,1
Viljandi maakond,2019,Eluhooned,Rike elektripaigaldises,9,1
Viljandi maakond,2019,Mitteeluhooned,Rike elektripaigaldises,9,2
Viljandi maakond,2019,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,9,1
Viljandi maakond,2019,Eluhooned,Rike elektriseadmes,9,1
Viljandi maakond,2019,Mitteeluhooned,Mootorsõiduki elektri- ja toitesüsteemi rike,9,1
Valga maakond,2019,Eluhooned,Lahtise tule kasutamisel,9,1
Valga maakond,2019,Mitteeluhooned,Tuletöödel,9,1
Valga maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,9,1
Tartu maakond,2019,Eluhooned,Rike kütteseadmes,9,1
Tartu maakond,2019,Eluhooned,Kuritahtlik,9,1
Tartu maakond,2019,Eluhooned,Rike elektripaigaldises,9,1
Tartu maakond,2019,Eluhooned,Konstruktsioonipuudus,9,1
Rapla maakond,2019,Eluhooned,Suitsetamisel,9,1
Pärnu maakond,2019,Eluhooned,Lahtise tule kasutamisel,9,3
Pärnu maakond,2019,Eluhooned,Kuritahtlik,9,2
Pärnu maakond,2019,Mitteeluhooned,Mootorsõiduki elektri- ja toitesüsteemi rike,9,1
Pärnu maakond,2019,Mitteeluhooned,Kuritahtlik,9,1
Pärnu maakond,2019,Eluhooned,Rike elektripaigaldises,9,1
Pärnu maakond,2019,Eluhooned,Suitsetamisel,9,1
Põlva maakond,2019,Eluhooned,Konstruktsioonipuudus,9,1
Põlva maakond,2019,Mitteeluhooned,Rike kütteseadmes,9,1
Lääne-Viru maakond,2019,Mitteeluhooned,Kuritahtlik,9,1
Lääne-Viru maakond,2019,Mitteeluhooned,Tehnilise seadme rike,9,1
Lääne-Viru maakond,2019,Mitteeluhooned,"Pikselöök, keravälk",9,1
Lääne-Viru maakond,2019,Eluhooned,Kütteseadmete kasutamisel,9,1
Lääne-Viru maakond,2019,Mitteeluhooned,Seadme või süsteemi vale paigaldus,9,1
Lääne-Viru maakond,2019,Eluhooned,Kindlaks tegemata põhjus,9,1
Lääne maakond,2019,Eluhooned,Lahtise tule kasutamisel,9,1
Järva maakond,2019,Mitteeluhooned,Isesüttivate ainete ja materjalide hoidmisel,9,1
Järva maakond,2019,Eluhooned,Rike elektripaigaldises,9,1
Jõgeva maakond,2019,Mitteeluhooned,Konstruktsioonipuudus,9,1
Jõgeva maakond,2019,Eluhooned,Rike elektripaigaldises,9,1
Ida-Viru maakond,2019,Eluhooned,Suitsetamisel,9,3
Ida-Viru maakond,2019,Eluhooned,Toiduvalmistamisel (kõrbemine),9,2
Ida-Viru maakond,2019,Eluhooned,Elektriseadmete kasutamisel,9,1
Ida-Viru maakond,2019,Mitteeluhooned,Rike elektripaigaldises,9,1
Ida-Viru maakond,2019,Eluhooned,Lahtise tule kasutamisel,9,2
Ida-Viru maakond,2019,Eluhooned,Rike elektripaigaldises,9,2
Ida-Viru maakond,2019,Eluhooned,Rike elektriseadmes,9,1
Ida-Viru maakond,2019,Mitteeluhooned,Elektriseadmete kasutamisel,9,1
Ida-Viru maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,9,1
Hiiu maakond,2019,Eluhooned,Seadme või süsteemi vale paigaldus,9,1
Hiiu maakond,2019,Eluhooned,Rike elektripaigaldises,9,1
Harju maakond,2019,Eluhooned,Tehnilise seadme rike,9,1
Harju maakond,2019,Eluhooned,Tuletöödel,9,1
Harju maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,9,4
Harju maakond,2019,Mitteeluhooned,Tehnilise seadme rike,9,1
Harju maakond,2019,Eluhooned,Toiduvalmistamisel (kõrbemine),9,1
Harju maakond,2019,Mitteeluhooned,Suitsetamisel,9,1
Harju maakond,2019,Mitteeluhooned,Rike elektripaigaldises,9,1
Harju maakond,2019,Eluhooned,Suitsetamisel,9,4
Harju maakond,2019,Mitteeluhooned,Kuritahtlik,9,1
Harju maakond,2019,Eluhooned,Elektriseadmete kasutamisel,9,3
Harju maakond,2019,Eluhooned,Rike elektripaigaldises,9,1
Harju maakond,2019,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,9,1
Harju maakond,2019,Eluhooned,Lahtise tule kasutamisel,9,4
Harju maakond,2019,Eluhooned,Konstruktsioonipuudus,9,2
Harju maakond,2019,Eluhooned,Kuritahtlik,9,1
Harju maakond,2019,Eluhooned,Kindlaks tegemata põhjus,9,1
Harju maakond,2019,Mitteeluhooned,Tuletöödel,9,2
Võru maakond,2019,Mitteeluhooned,Tuletöödel,10,1
Viljandi maakond,2019,Mitteeluhooned,Tehnilise seadme rike,10,1
Viljandi maakond,2019,Mitteeluhooned,Laste mängimine lahtise tulega,10,1
Viljandi maakond,2019,Eluhooned,Rike elektripaigaldises,10,1
Valga maakond,2019,Mitteeluhooned,Kindlaks tegemata põhjus,10,1
Tartu maakond,2019,Eluhooned,Rike elektripaigaldises,10,1
Tartu maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,10,2
Tartu maakond,2019,Eluhooned,Rike elektriseadmes,10,1
Tartu maakond,2019,Eluhooned,Kindlaks tegemata põhjus,10,1
Tartu maakond,2019,Mitteeluhooned,Rike elektripaigaldises,10,1
Tartu maakond,2019,Eluhooned,Kütteseadmete kasutamisel,10,1
Tartu maakond,2019,Mitteeluhooned,Kindlaks tegemata põhjus,10,1
Saare maakond,2019,Eluhooned,Laste mängimine lahtise tulega,10,1
Rapla maakond,2019,Mitteeluhooned,Rike kütteseadmes,10,1
Rapla maakond,2019,Eluhooned,"Tahma süttimine suitsulõõris - tahmapõleng, tekkis kahju",10,1
Pärnu maakond,2019,Mitteeluhooned,Kütteseadmete kasutamisel,10,1
Pärnu maakond,2019,Eluhooned,Lahtise tule kasutamisel,10,1
Pärnu maakond,2019,Mitteeluhooned,Kuritahtlik,10,1
Pärnu maakond,2019,Eluhooned,Rike elektripaigaldises,10,3
Põlva maakond,2019,Eluhooned,Lahtise tule kasutamisel,10,1
Lääne-Viru maakond,2019,Eluhooned,Kuritahtlik,10,2
Lääne-Viru maakond,2019,Eluhooned,Rike elektriseadmes,10,1
Lääne-Viru maakond,2019,Eluhooned,Lahtise tule kasutamisel,10,1
Järva maakond,2019,Eluhooned,Kuritahtlik,10,2
Jõgeva maakond,2019,Eluhooned,Tehnoloogilise protsessi teostamisel,10,1
Jõgeva maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,10,1
Jõgeva maakond,2019,Eluhooned,Seadme või süsteemi vale paigaldus,10,1
Ida-Viru maakond,2019,Eluhooned,Lahtise tule kasutamisel,10,3
Ida-Viru maakond,2019,Eluhooned,"Tahma süttimine suitsulõõris - tahmapõleng, tekkis kahju",10,1
Ida-Viru maakond,2019,Eluhooned,Seadme või süsteemi vale paigaldus,10,1
Ida-Viru maakond,2019,Eluhooned,Kuritahtlik,10,1
Ida-Viru maakond,2019,Eluhooned,Rike elektripaigaldises,10,2
Ida-Viru maakond,2019,Mitteeluhooned,Elektriseadmete kasutamisel,10,1
Ida-Viru maakond,2019,Mitteeluhooned,Rike elektripaigaldises,10,1
Ida-Viru maakond,2019,Eluhooned,Suitsetamisel,10,1
Hiiu maakond,2019,Eluhooned,Rike elektriseadmes,10,1
Hiiu maakond,2019,Eluhooned,Elektriseadmete kasutamisel,10,1
Harju maakond,2019,Mitteeluhooned,Rike elektriseadmes,10,2
Harju maakond,2019,Eluhooned,Kütteseadmete kasutamisel,10,2
Harju maakond,2019,Eluhooned,Toiduvalmistamisel (kõrbemine),10,2
Harju maakond,2019,Mitteeluhooned,Rike kütteseadmes,10,1
Harju maakond,2019,Mitteeluhooned,Konstruktsioonipuudus,10,1
Harju maakond,2019,Eluhooned,Lahtise tule kasutamisel,10,5
Harju maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,10,4
Harju maakond,2019,Eluhooned,Suitsetamisel,10,1
Harju maakond,2019,Mitteeluhooned,Rike elektripaigaldises,10,3
Harju maakond,2019,Eluhooned,Seadme või süsteemi vale paigaldus,10,1
Harju maakond,2019,Eluhooned,Tuletöödel,10,1
Harju maakond,2019,Eluhooned,Rike elektripaigaldises,10,3
Võru maakond,2019,Eluhooned,Lahtise tule kasutamisel,11,1
Viljandi maakond,2019,Eluhooned,Elektriseadmete kasutamisel,11,1
Viljandi maakond,2019,Mitteeluhooned,Rike elektripaigaldises,11,1
Tartu maakond,2019,Eluhooned,Kindlaks tegemata põhjus,11,1
Tartu maakond,2019,Eluhooned,Toiduvalmistamisel (kõrbemine),11,1
Tartu maakond,2019,Mitteeluhooned,Rike kütteseadmes,11,1
Tartu maakond,2019,Eluhooned,Rike elektripaigaldises,11,2
Tartu maakond,2019,Eluhooned,Lahtise tule kasutamisel,11,1
Tartu maakond,2019,Mitteeluhooned,Tuletöödel,11,1
Tartu maakond,2019,Mitteeluhooned,Rike elektripaigaldises,11,1
Tartu maakond,2019,Eluhooned,Rike elektriseadmes,11,2
Saare maakond,2019,Eluhooned,Rike elektripaigaldises,11,1
Rapla maakond,2019,Eluhooned,Summutist jt seadmetest lenduvad sädemed,11,1
Rapla maakond,2019,Eluhooned,Suitsetamisel,11,1
Pärnu maakond,2019,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,11,1
Pärnu maakond,2019,Eluhooned,Rike elektripaigaldises,11,2
Pärnu maakond,2019,Mitteeluhooned,Rike elektripaigaldises,11,1
Põlva maakond,2019,Eluhooned,Seadme või süsteemi vale paigaldus,11,1
Lääne-Viru maakond,2019,Eluhooned,Lahtise tule kasutamisel,11,1
Lääne-Viru maakond,2019,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,11,1
Lääne-Viru maakond,2019,Eluhooned,Rike elektripaigaldises,11,2
Lääne-Viru maakond,2019,Eluhooned,Tahma süttimine suitsulõõris - tahmapõleng korstnas,11,1
Lääne maakond,2019,Mitteeluhooned,Seadme või süsteemi vale paigaldus,11,1
Lääne maakond,2019,Eluhooned,Toiduvalmistamisel (kõrbemine),11,1
Lääne maakond,2019,Eluhooned,Kütteseadmete kasutamisel,11,1
Järva maakond,2019,Eluhooned,Seadme või süsteemi vale paigaldus,11,1
Järva maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,11,1
Jõgeva maakond,2019,Eluhooned,Laste mängimine lahtise tulega,11,1
Jõgeva maakond,2019,Eluhooned,Kütteseadmete kasutamisel,11,1
Ida-Viru maakond,2019,Mitteeluhooned,Suitsetamisel,11,1
Ida-Viru maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,11,3
Ida-Viru maakond,2019,Eluhooned,Suitsetamisel,11,1
Ida-Viru maakond,2019,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,11,1
Ida-Viru maakond,2019,Mitteeluhooned,Seadme või süsteemi vale paigaldus,11,1
Ida-Viru maakond,2019,Eluhooned,Elektriseadmete kasutamisel,11,1
Ida-Viru maakond,2019,Eluhooned,Lahtise tule kasutamisel,11,2
Ida-Viru maakond,2019,Mitteeluhooned,Tuletöödel,11,1
Harju maakond,2019,Eluhooned,Kindlaks tegemata põhjus,11,1
Harju maakond,2019,Mitteeluhooned,Suitsetamisel,11,1
Harju maakond,2019,Mitteeluhooned,Seadme või süsteemi vale paigaldus,11,1
Harju maakond,2019,Mitteeluhooned,Tuletöödel,11,1
Harju maakond,2019,Eluhooned,Seadme või süsteemi vale paigaldus,11,4
Harju maakond,2019,Eluhooned,Suitsetamisel,11,2
Harju maakond,2019,Eluhooned,Kütteseadmete kasutamisel,11,1
Harju maakond,2019,Eluhooned,Rike elektriseadmes,11,1
Harju maakond,2019,Mitteeluhooned,Elektriseadmete kasutamisel,11,1
Harju maakond,2019,Eluhooned,Toiduvalmistamisel (kõrbemine),11,4
Harju maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,11,2
Harju maakond,2019,Mitteeluhooned,Rike elektriseadmes,11,1
Harju maakond,2019,Eluhooned,Lahtise tule kasutamisel,11,2
Harju maakond,2019,Mitteeluhooned,Rike elektripaigaldises,11,1
Võru maakond,2019,Mitteeluhooned,Summutist jt seadmetest lenduvad sädemed,12,1
Võru maakond,2019,Eluhooned,Kütteseadmete kasutamisel,12,1
Võru maakond,2019,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,12,1
Võru maakond,2019,Eluhooned,Rike elektriseadmes,12,1
Viljandi maakond,2019,Eluhooned,Suitsetamisel,12,1
Viljandi maakond,2019,Mitteeluhooned,Seadme või süsteemi vale paigaldus,12,1
Viljandi maakond,2019,Eluhooned,Rike elektripaigaldises,12,1
Valga maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,12,1
Tartu maakond,2019,Eluhooned,Rike elektriseadmes,12,2
Tartu maakond,2019,Mitteeluhooned,Tehnoloogilise protsessi teostamisel,12,1
Tartu maakond,2019,Eluhooned,Lahtise tule kasutamisel,12,1
Tartu maakond,2019,Eluhooned,Kütteseadmete kasutamisel,12,1
Tartu maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,12,1
Tartu maakond,2019,Mitteeluhooned,Seadme või süsteemi vale paigaldus,12,1
Tartu maakond,2019,Eluhooned,Rike elektripaigaldises,12,3
!Sisestamata!,2019,Mitteeluhooned,Kindlaks tegemata põhjus,12,1
Saare maakond,2019,Eluhooned,Kütteseadmete kasutamisel,12,1
Rapla maakond,2019,Eluhooned,Rike elektripaigaldises,12,1
Rapla maakond,2019,Eluhooned,Seadme või süsteemi vale paigaldus,12,1
Rapla maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,12,1
Rapla maakond,2019,Mitteeluhooned,Rike elektriseadmes,12,1
Rapla maakond,2019,Mitteeluhooned,Kindlaks tegemata põhjus,12,1
Pärnu maakond,2019,Eluhooned,Kindlaks tegemata põhjus,12,1
Pärnu maakond,2019,Eluhooned,Suitsetamisel,12,1
Pärnu maakond,2019,Eluhooned,Kütteseadmete kasutamisel,12,1
Põlva maakond,2019,Mitteeluhooned,Rike elektripaigaldises,12,1
Põlva maakond,2019,Eluhooned,Rike elektriseadmes,12,1
Põlva maakond,2019,Eluhooned,Lahtise tule kasutamisel,12,1
Põlva maakond,2019,Mitteeluhooned,Rike kütteseadmes,12,1
Lääne-Viru maakond,2019,Mitteeluhooned,Rike elektripaigaldises,12,2
Lääne-Viru maakond,2019,Mitteeluhooned,Kuritahtlik,12,1
Lääne-Viru maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,12,1
Lääne-Viru maakond,2019,Eluhooned,Kuritahtlik,12,1
Lääne-Viru maakond,2019,Eluhooned,Toiduvalmistamisel (kõrbemine),12,1
Lääne-Viru maakond,2019,Eluhooned,Rike elektriseadmes,12,1
Lääne maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,12,1
Lääne maakond,2019,Eluhooned,Suitsetamisel,12,1
Järva maakond,2019,Eluhooned,Kütteseadmete kasutamisel,12,1
Järva maakond,2019,Mitteeluhooned,Lahtise tule kasutamisel,12,1
Jõgeva maakond,2019,Eluhooned,Kütteseadmete kasutamisel,12,1
Jõgeva maakond,2019,Mitteeluhooned,Kütteseadmete kasutamisel,12,1
Ida-Viru maakond,2019,Eluhooned,Kuritahtlik,12,1
Ida-Viru maakond,2019,Eluhooned,Rike kütteseadmes,12,1
Ida-Viru maakond,2019,Mitteeluhooned,Kuritahtlik,12,1
Ida-Viru maakond,2019,Eluhooned,Lahtise tule kasutamisel,12,2
Ida-Viru maakond,2019,Eluhooned,Seadme või süsteemi vale paigaldus,12,1
Ida-Viru maakond,2019,Eluhooned,Kütteseadmete kasutamisel,12,2
Ida-Viru maakond,2019,Mitteeluhooned,Suitsetamisel,12,2
Ida-Viru maakond,2019,Eluhooned,Suitsetamisel,12,4
Harju maakond,2019,Mitteeluhooned,Rike elektriseadmes,12,1
